1_12483	1_13845	32.0	281	184	4	1	275	1	280	2.32e-39	142
1_12874	1_13845	68.8	279	83	2	29	303	2	280	1.67e-135	390
1_13845	1_12483	32.1	280	183	4	1	279	1	274	2.82e-41	147
1_13845	1_12874	68.8	279	83	2	1	279	28	302	1.57e-137	395
1_13845	1_13875	56.1	280	121	2	1	279	1	279	1.90e-99	293
1_13845	1_14428	25.7	284	194	5	1	280	1	271	2.07e-20	90.1
1_13845	1_15601	68.1	279	89	0	1	279	1	279	2.30e-135	383
1_13845	1_15950	30.4	280	175	5	10	279	9	278	1.89e-26	107
1_13845	1_16079	26.4	288	186	10	1	279	1	271	9.34e-21	89.7
1_13845	1_16960	54.7	256	116	0	1	256	1	256	1.45e-90	269
1_13845	1_17284	27.7	278	173	9	14	279	24	285	4.34e-14	71.6
1_13845	1_18147	25.7	276	191	6	1	276	1	262	1.32e-20	90.5
1_13845	1_18996	23.6	280	204	4	1	280	1	270	1.66e-19	87.0
1_13845	1_20544	24.6	285	164	8	11	278	26	276	1.35e-09	58.2
1_13845	1_21284	25.7	284	194	5	1	280	1	271	1.84e-20	90.1
1_13845	1_2254	21.1	285	197	7	1	278	22	285	1.97e-04	42.4
1_13845	1_23739	24.5	277	202	4	4	280	10	279	4.15e-17	80.5
1_13845	1_23887	22.4	237	161	6	12	237	12	236	2.48e-08	54.3
1_13845	1_4056	26.9	275	183	7	14	279	24	289	2.62e-13	69.3
1_13845	1_6543	74.7	257	65	0	1	257	1	257	9.97e-142	399
1_13845	1_7150	26.4	288	186	10	1	279	1	271	1.03e-20	89.7
1_13845	1_8609	24.3	239	154	9	12	237	12	236	3.25e-08	53.9
1_13845	1_8845	49.8	283	137	3	1	279	1	282	1.71e-87	265
1_13845	1_942	38.9	280	163	4	5	279	6	282	2.36e-54	177
1_13875	1_13845	55.9	281	122	2	1	280	1	280	4.60e-103	302
1_14428	1_13845	25.7	284	194	5	1	271	1	280	1.75e-20	90.9
1_15601	1_13845	67.9	280	90	0	1	280	1	280	2.55e-139	393
1_15950	1_13845	29.6	274	185	4	9	278	10	279	1.33e-30	119
1_16079	1_13845	26.3	289	187	10	1	272	1	280	2.17e-22	94.4
1_16960	1_13845	54.7	256	116	0	1	256	1	256	3.78e-95	280
1_17284	1_13845	28.0	279	173	10	24	286	14	280	2.47e-15	75.9
1_18996	1_13845	23.6	280	204	4	1	270	1	280	2.72e-21	92.4
1_21284	1_13845	25.7	284	194	5	1	271	1	280	1.47e-20	90.9
1_6543	1_13845	75.0	256	64	0	1	256	1	256	2.19e-140	395
1_7150	1_13845	26.3	289	187	10	1	272	1	280	2.49e-22	94.4
1_8845	1_13845	49.8	283	137	3	1	282	1	279	3.12e-87	264
1_942	1_13845	38.8	281	164	4	6	283	5	280	1.20e-54	178
