1_10532	1_10580	32.9	210	122	5	3	195	37	244	1.78e-20	85.5
1_10580	1_10532	32.4	210	127	3	35	244	1	195	4.49e-18	79.3
1_10580	1_1303	48.0	244	113	5	1	235	4	242	3.52e-64	200
1_10580	1_13376	31.1	244	122	6	1	244	39	236	1.31e-23	96.7
1_10580	1_13946	33.8	207	123	5	4	207	267	462	4.74e-25	102
1_10580	1_14225	39.1	225	121	5	1	220	62	275	1.59e-35	129
1_10580	1_17602	33.9	183	116	4	28	207	4	184	7.38e-25	97.1
1_10580	1_19643	31.5	213	132	4	1	204	113	320	9.00e-31	115
1_10580	1_22714	36.7	109	62	2	35	143	108	209	4.26e-11	60.8
1_10580	1_2426	38.6	210	124	4	1	207	425	632	9.31e-36	133
1_10580	1_3556	46.8	158	78	3	1	155	221	375	2.25e-32	121
1_10580	1_567	27.2	202	108	3	4	204	28	191	1.39e-15	72.8
1_10580	1_6131	36.5	252	141	7	3	242	36	280	4.11e-38	134
1_10580	1_8101	63.4	243	83	4	1	242	305	542	3.51e-90	276
1_1303	1_10580	48.0	244	113	5	4	242	1	235	7.85e-66	204
1_13376	1_10580	31.1	244	122	5	39	236	1	244	2.35e-23	96.3
1_13946	1_10580	33.8	207	123	5	267	462	4	207	8.18e-28	110
1_14225	1_10580	39.1	225	121	5	62	275	1	220	1.08e-36	132
1_17602	1_10580	33.9	183	116	4	4	184	28	207	2.12e-29	108
1_19643	1_10580	32.4	213	130	5	113	320	1	204	2.68e-34	125
1_22714	1_10580	32.6	132	82	2	108	232	35	166	3.58e-13	66.6
1_2426	1_10580	37.2	215	120	3	425	632	1	207	6.21e-39	143
1_3556	1_10580	47.4	156	76	3	221	373	1	153	1.89e-32	122
1_567	1_10580	27.2	202	108	3	28	191	4	204	2.28e-17	77.4
1_6131	1_10580	37.9	240	130	7	36	268	3	230	2.58e-38	135
1_8101	1_10580	63.4	243	83	4	305	542	1	242	1.40e-90	278
