1_10952	1_11363	74.6	138	34	1	38	174	1	138	1.18e-68	204
1_10952	1_1365	96.3	107	4	0	38	144	1	107	1.24e-68	203
1_10952	1_14782	86.8	174	19	1	1	174	154	323	2.28e-100	291
1_10952	1_15462	75.4	118	26	2	38	153	1	117	3.12e-57	175
1_10952	1_1727	62.0	150	40	2	1	150	47	179	1.40e-57	178
1_10952	1_18216	77.1	144	32	1	1	144	426	568	7.17e-69	218
1_10952	1_19526	71.2	156	44	1	3	157	958	1113	1.15e-68	225
1_10952	1_20101	76.3	139	30	2	38	174	1	138	4.14e-69	206
1_10952	1_223	74.2	132	31	2	1	130	273	403	4.09e-61	194
1_10952	1_22593	74.1	139	33	2	38	174	1	138	4.14e-69	206
1_10952	1_24020	98.6	144	2	0	1	144	116	259	1.23e-97	282
1_10952	1_3084	87.9	174	8	1	1	174	1	161	1.66e-103	293
1_10952	1_4278	74.6	173	43	1	3	174	457	629	2.28e-84	260
1_10952	1_4483	72.7	176	45	2	1	174	273	447	1.73e-86	260
1_10952	1_4494	93.7	95	6	0	76	170	1	95	2.33e-59	179
1_10952	1_4539	76.5	115	26	1	38	151	1	115	4.28e-57	175
1_10952	1_6350	76.8	138	31	1	38	174	1	138	6.17e-71	210
1_10952	1_7439	73.8	126	30	2	1	124	219	343	7.66e-59	186
1_10952	1_9280	73.5	155	38	2	1	153	63	216	1.99e-77	229
1_11363	1_10952	74.6	138	34	1	1	138	38	174	3.28e-69	206
1_1365	1_10952	96.3	107	4	0	1	107	38	144	1.32e-69	205
1_14782	1_10952	86.8	174	19	1	154	323	1	174	6.00e-100	291
1_15462	1_10952	75.4	118	26	2	1	117	38	153	7.33e-58	176
1_1727	1_10952	62.0	150	40	2	47	179	1	150	7.22e-58	179
1_20101	1_10952	76.3	139	30	2	1	138	38	174	2.82e-70	208
1_22593	1_10952	74.1	139	33	2	1	138	38	174	8.08e-70	207
1_24020	1_10952	98.6	144	2	0	116	259	1	144	6.39e-98	283
1_3084	1_10952	87.9	174	8	1	1	161	1	174	3.77e-104	295
1_4483	1_10952	72.7	176	45	2	273	447	1	174	5.54e-87	263
1_4494	1_10952	93.7	95	6	0	1	95	76	170	8.98e-60	180
1_4539	1_10952	76.5	115	26	1	1	115	38	151	5.43e-58	177
1_6350	1_10952	76.8	138	31	1	1	138	38	174	1.71e-71	211
1_9280	1_10952	73.5	155	38	2	63	216	1	153	4.30e-78	231
