1_10018	1_10494	56.3	256	92	5	2	238	3	257	1.22e-81	249
1_10494	1_10018	56.3	256	92	5	3	257	2	238	1.18e-83	254
1_10494	1_10793	38.0	216	122	3	3	216	2	207	1.15e-38	137
1_10494	1_1082	27.4	318	194	9	34	324	7	314	5.50e-30	116
1_10494	1_12209	34.8	270	141	7	35	276	21	283	2.70e-43	151
1_10494	1_14565	42.6	188	77	2	154	310	1	188	7.03e-43	148
1_10494	1_14918	34.8	333	181	7	25	324	8	337	1.27e-51	174
1_10494	1_18	49.7	318	108	5	2	281	3	306	1.61e-91	276
1_10494	1_18545	34.5	316	177	4	29	319	32	342	1.06e-52	178
1_10494	1_19760	45.7	304	117	4	24	324	20	278	8.71e-84	256
1_10494	1_21107	38.3	201	114	3	2	192	7	207	6.47e-34	125
1_10494	1_21696	41.8	165	92	3	31	192	15	178	1.35e-33	122
1_10494	1_2366	39.8	171	98	2	27	192	19	189	1.89e-31	117
1_10494	1_23856	28.8	236	139	5	29	240	23	253	9.20e-23	95.5
1_10494	1_2701	37.3	338	129	4	17	324	7	291	1.09e-62	203
1_10494	1_4693	60.8	355	105	3	3	324	2	355	4.34e-142	409
1_10494	1_5894	39.4	160	91	2	36	192	6	162	1.64e-28	108
1_10494	1_7045	34.4	311	175	4	29	315	32	337	1.69e-51	174
1_10494	1_8040	33.4	305	183	7	25	324	8	297	5.82e-39	142
1_10494	1_8396	26.7	318	200	7	34	324	8	319	1.84e-31	124
1_10494	1_8614	34.3	300	164	4	30	324	13	284	1.04e-47	162
1_10494	1_8770	40.9	176	100	3	20	192	25	199	4.07e-33	123
1_10494	1_939	49.1	318	110	5	2	281	3	306	1.84e-90	273
1_10494	1_9906	28.8	236	139	5	29	240	23	253	1.75e-22	94.7
1_10793	1_10494	38.0	216	122	3	2	207	3	216	1.45e-40	142
1_1082	1_10494	27.9	305	183	9	7	300	34	312	1.78e-26	107
1_11107	1_10494	48.8	84	38	3	25	108	187	265	1.05e-15	70.9
1_11859	1_10494	42.4	118	68	0	31	148	207	324	1.18e-20	90.1
1_12209	1_10494	34.8	270	141	7	21	283	35	276	3.48e-42	148
1_13285	1_10494	36.4	121	74	1	9	126	94	214	5.30e-17	75.1
1_13299	1_10494	43.2	118	67	0	31	148	207	324	1.98e-22	94.4
1_14565	1_10494	42.6	188	77	2	1	188	154	310	1.38e-42	147
1_14918	1_10494	35.1	328	177	7	16	337	27	324	1.53e-49	169
1_18	1_10494	49.7	318	108	5	3	306	2	281	4.77e-90	272
1_18545	1_10494	34.5	316	177	4	32	342	29	319	2.21e-48	167
1_19760	1_10494	45.7	304	117	4	20	278	24	324	9.13e-83	253
1_21091	1_10494	34.5	142	86	3	14	150	173	312	3.10e-18	79.3
1_21107	1_10494	38.3	201	114	3	7	207	2	192	1.37e-32	121
1_21696	1_10494	41.4	169	95	3	11	178	27	192	4.12e-33	120
1_2366	1_10494	39.8	171	98	2	19	189	27	192	1.63e-30	114
1_23856	1_10494	28.7	230	138	4	26	253	35	240	6.56e-22	92.8
1_2701	1_10494	37.3	338	129	4	7	291	17	324	1.23e-61	200
1_4693	1_10494	60.8	355	105	3	2	355	3	324	5.83e-139	401
1_5894	1_10494	39.4	160	91	2	6	162	36	192	2.31e-26	102
1_7024	1_10494	28.7	164	114	1	23	183	29	192	4.02e-19	83.6
1_7045	1_10494	34.4	311	175	4	32	337	29	315	1.14e-47	164
1_8040	1_10494	33.7	300	179	7	16	297	27	324	1.38e-37	139
1_8333	1_10494	32.9	167	111	1	16	182	27	192	4.80e-22	92.4
1_8396	1_10494	27.4	318	198	8	8	319	34	324	1.39e-29	120
1_8614	1_10494	34.3	300	164	4	13	284	30	324	1.42e-45	156
1_8770	1_10494	40.9	176	100	3	25	199	20	192	1.70e-29	113
1_9221	1_10494	34.0	162	97	4	8	162	34	192	5.46e-18	79.3
1_939	1_10494	49.1	318	110	5	3	306	2	281	5.43e-89	269
1_9906	1_10494	29.9	241	130	8	23	253	29	240	9.05e-22	92.4
