1_10361	1_22753	32.4	481	319	4	3	479	10	488	1.07e-90	286
1_12672	1_22753	34.7	499	308	5	527	1016	4	493	8.54e-97	316
1_14098	1_22753	36.2	406	256	2	6	408	88	493	8.32e-85	268
1_16670	1_22753	35.9	457	284	7	23	473	27	480	2.50e-95	298
1_16802	1_22753	98.7	524	6	1	1	524	1	523	0.0	1027
1_16967	1_22753	35.9	457	284	7	23	473	27	480	2.65e-95	298
1_19388	1_22753	36.7	477	297	4	11	482	17	493	1.39e-99	309
1_19986	1_22753	36.9	493	296	4	21	504	22	508	1.91e-102	317
1_21756	1_22753	35.0	520	326	7	6	520	1	513	1.40e-103	321
1_22441	1_22753	35.3	482	303	7	23	498	27	505	1.72e-99	309
1_22753	1_10361	32.5	480	318	4	11	488	4	479	7.10e-92	290
1_22753	1_12672	35.3	493	303	4	22	505	543	1028	5.89e-98	318
1_22753	1_14098	36.2	406	256	2	88	493	6	408	5.09e-85	269
1_22753	1_16670	35.9	457	284	7	27	480	23	473	2.67e-95	298
1_22753	1_16802	98.7	524	6	1	1	523	1	524	0.0	1029
1_22753	1_16967	35.9	457	284	7	27	480	23	473	2.83e-95	298
1_22753	1_19388	36.7	477	297	4	17	493	11	482	5.13e-100	310
1_22753	1_19986	37.6	474	281	4	22	489	21	485	3.86e-102	316
1_22753	1_21756	35.0	520	326	7	1	513	6	520	1.50e-102	318
1_22753	1_22441	35.3	482	303	7	27	505	23	498	1.75e-99	309
1_22753	1_23047	89.0	525	56	2	1	523	8	532	0.0	931
1_22753	1_4798	35.5	499	318	3	26	523	23	518	5.72e-106	326
1_22753	1_4817	35.7	474	294	5	25	493	18	485	2.33e-96	301
1_22753	1_7813	34.1	501	308	6	20	509	35	524	2.95e-89	284
1_22753	1_9674	36.7	477	297	4	17	493	7	478	4.58e-100	310
1_23047	1_22753	89.0	525	56	2	8	532	1	523	0.0	922
1_4798	1_22753	35.3	502	321	3	20	518	23	523	1.09e-102	318
1_4817	1_22753	35.3	473	297	4	18	485	25	493	8.56e-93	292
1_7813	1_22753	34.2	506	311	6	30	524	15	509	1.31e-87	280
1_9674	1_22753	36.7	477	297	4	7	478	17	493	1.23e-99	309
