1_3337	1_1062	52.0	148	71	0	2	149	57	204	7.98e-47	161
1_3337	1_11437	78.2	147	32	0	1	147	82	228	6.82e-78	239
1_3337	1_11930	46.6	148	79	0	2	149	60	207	4.12e-41	145
1_3337	1_12581	46.1	152	80	1	1	152	53	202	3.11e-42	146
1_3337	1_12588	46.1	152	80	1	1	152	59	208	1.14e-42	146
1_3337	1_13487	47.5	139	73	0	14	152	6	144	6.70e-42	144
1_3337	1_14268	56.3	151	66	0	2	152	60	210	1.74e-52	174
1_3337	1_16696	63.9	147	53	0	1	147	49	195	5.14e-60	196
1_3337	1_17239	56.3	151	66	0	2	152	60	210	9.05e-52	174
1_3337	1_18431	52.0	148	71	0	2	149	60	207	8.16e-47	161
1_3337	1_18604	76.9	147	34	0	1	147	54	200	1.40e-76	235
1_3337	1_20084	56.1	148	65	0	2	149	6	153	4.31e-53	177
1_3337	1_20653	52.0	148	71	0	2	149	55	202	7.87e-47	161
1_3337	1_21086	52.0	148	71	0	2	149	21	168	6.02e-47	161
1_3337	1_21566	46.6	148	79	0	2	149	60	207	3.81e-41	145
1_3337	1_23217	46.1	152	80	1	1	152	59	208	3.38e-42	146
1_3337	1_3154	56.3	151	66	0	2	152	60	210	1.99e-52	174
1_3337	1_4761	52.0	148	71	0	2	149	52	199	7.70e-47	161
1_3337	1_5157	56.1	148	65	0	2	149	57	204	7.37e-53	177
1_3337	1_5924	55.5	146	65	0	2	147	57	202	7.10e-52	175
1_3337	1_6108	57.5	146	62	0	2	147	57	202	4.19e-55	181
1_3337	1_7980	46.6	148	79	0	2	149	60	207	1.75e-41	145
1_3337	1_9443	100	157	0	0	4	160	30	186	5.12e-109	308
1_3337	1_9689	52.0	148	71	0	2	149	60	207	8.16e-47	161
1_9443	1_3337	100	157	0	0	30	186	4	160	4.19e-109	308
