1_11261	1_14435	99.1	110	1	0	4	113	21	130	2.25e-76	221
1_14435	1_11261	99.1	110	1	0	21	130	4	113	3.67e-76	221
1_14435	1_14939	99.1	110	1	0	21	130	30	139	8.62e-76	221
1_14435	1_22367	91.8	110	9	0	21	130	30	139	4.38e-69	204
1_14435	1_5877	91.0	122	11	0	9	130	7	128	7.30e-77	223
1_14435	1_7401	91.8	110	9	0	21	130	4	113	1.88e-69	204
1_14435	1_8335	92.3	130	10	0	1	130	1	130	3.20e-85	244
1_14939	1_14435	99.1	110	1	0	30	139	21	130	4.57e-76	221
1_22367	1_14435	91.8	110	9	0	30	139	21	130	6.95e-71	208
1_5877	1_14435	92.6	122	4	1	7	128	14	130	2.06e-76	222
1_7401	1_14435	91.8	110	9	0	4	113	21	130	3.44e-71	208
1_8335	1_14435	92.3	130	10	0	1	130	1	130	6.71e-87	248
