1_18537	1_9980	30.7	306	191	9	10	299	8	308	1.37e-25	105
1_19318	1_9980	47.3	311	160	2	10	318	90	398	4.89e-84	260
1_19895	1_9980	47.8	410	200	4	1	408	1	398	1.36e-114	342
1_19929	1_9980	24.4	312	204	11	15	310	16	311	1.88e-14	74.3
1_3367	1_9980	52.8	360	158	4	1	350	1	358	6.56e-118	349
1_6920	1_9980	46.9	322	147	5	1	302	1	318	1.72e-91	278
1_7044	1_9980	30.9	307	191	8	10	301	8	308	5.61e-31	120
1_8751	1_9980	24.4	311	204	11	15	309	16	311	1.86e-14	74.3
1_9980	1_18537	30.6	307	192	9	8	309	10	300	2.61e-26	108
1_9980	1_19318	52.0	271	128	1	90	358	10	280	6.02e-81	252
1_9980	1_19895	51.4	370	168	3	1	358	1	370	4.84e-112	335
1_9980	1_19929	24.7	312	203	12	16	311	15	310	8.65e-13	69.3
1_9980	1_3367	52.8	360	158	4	1	358	1	350	3.83e-117	347
1_9980	1_6920	46.9	322	147	5	1	318	1	302	1.52e-89	273
1_9980	1_7044	30.8	308	192	8	8	309	10	302	7.06e-31	120
1_9980	1_8751	24.4	311	204	12	16	311	15	309	1.15e-12	68.9
