1_15200	1_3646	36.8	87	43	2	159	237	36	118	1.28e-09	55.5
1_15258	1_3646	59.5	121	49	0	117	237	1	121	9.52e-49	159
1_16118	1_3646	59.5	121	49	0	110	230	1	121	7.83e-49	159
1_23551	1_3646	41.7	84	45	1	276	355	4	87	2.50e-15	71.6
1_2698	1_3646	37.5	120	68	3	260	376	4	119	4.72e-19	83.2
1_3646	1_15200	36.8	87	43	2	36	118	159	237	2.81e-09	53.1
1_3646	1_15258	59.5	121	49	0	1	121	117	237	4.52e-50	161
1_3646	1_16118	59.5	121	49	0	1	121	110	230	3.79e-50	161
1_3646	1_23551	41.7	84	45	1	4	87	276	355	7.59e-15	68.9
1_3646	1_2698	37.5	120	68	3	4	119	260	376	4.44e-19	81.3
1_3646	1_5671	38.3	120	71	1	2	121	102	218	5.35e-24	92.0
1_3646	1_605	41.7	84	45	1	4	87	262	341	7.66e-15	68.9
1_5671	1_3646	38.3	120	71	1	102	218	2	121	4.17e-23	90.5
1_605	1_3646	41.7	84	45	1	262	341	4	87	4.80e-15	70.9
