1_11505	1_1558	33.5	266	133	4	17	238	15	280	5.13e-44	154
1_15542	1_1558	29.7	172	108	6	15	185	118	277	1.58e-17	84.0
1_1558	1_1090	30.3	175	113	5	109	274	146	320	1.77e-16	80.9
1_1558	1_1115	28.9	187	103	6	118	274	23	209	6.35e-14	72.8
1_1558	1_11505	33.3	267	134	4	14	280	16	238	9.72e-44	154
1_1558	1_14133	28.7	237	143	7	115	341	48	268	1.22e-16	80.1
1_1558	1_15542	29.7	172	108	6	118	277	15	185	8.68e-17	81.6
1_1558	1_16216	36.2	406	194	8	3	405	2	345	6.54e-78	245
1_1558	1_16282	34.5	177	94	7	116	275	8	179	3.76e-17	82.0
1_1558	1_16693	33.6	140	77	6	115	244	19	152	3.20e-12	66.6
1_1558	1_18206	31.1	167	100	5	115	273	48	207	4.03e-16	78.2
1_1558	1_18294	33.5	167	96	5	115	273	32	191	5.95e-19	86.3
1_1558	1_2066	31.2	170	104	7	116	273	10	178	8.57e-13	68.9
1_1558	1_21266	28.9	187	103	6	118	274	23	209	6.05e-14	72.8
1_1558	1_22162	28.9	187	103	6	118	274	23	209	5.68e-14	72.8
1_1558	1_22280	30.3	175	113	5	109	274	131	305	1.68e-16	80.9
1_1558	1_22959	31.2	170	104	7	116	273	10	178	8.62e-13	68.9
1_1558	1_3388	33.5	167	96	5	115	273	32	191	7.18e-19	86.3
1_1558	1_4609	38.6	267	151	3	14	280	16	269	3.50e-61	201
1_1558	1_4867	31.1	167	100	5	115	273	48	207	4.49e-16	78.2
1_1558	1_5139	31.1	167	105	5	118	274	23	189	1.23e-16	80.9
1_1558	1_5556	29.7	172	108	6	118	277	15	185	9.07e-17	81.6
1_1558	1_5592	31.0	174	101	7	115	278	52	216	3.38e-13	69.7
1_1558	1_7195	42.7	281	149	6	1	280	3	272	4.00e-70	226
1_1558	1_7595	32.2	180	109	7	116	283	18	196	1.57e-15	76.6
1_1558	1_8902	28.9	187	103	6	118	274	23	209	5.80e-14	72.8
1_16216	1_1558	45.0	271	135	5	2	258	3	273	3.62e-76	240
1_4609	1_1558	38.7	266	150	3	17	269	15	280	2.02e-61	201
1_4736	1_1558	34.7	124	67	5	2	116	115	233	5.00e-12	62.4
1_5556	1_1558	29.7	172	108	6	15	185	118	277	1.69e-17	84.0
1_5592	1_1558	31.2	173	100	7	53	216	116	278	1.38e-13	70.5
1_7195	1_1558	43.4	274	143	6	3	265	1	273	5.92e-69	223
