1_10209	1_10292	25.8	349	178	9	43	385	90	363	3.25e-11	65.1
1_10292	1_10209	25.8	349	178	9	90	363	43	385	1.80e-09	59.3
1_10292	1_15751	100	407	0	0	2	408	29	435	1.87e-281	764
1_10292	1_17699	99.8	408	1	0	1	408	8	415	4.38e-282	765
1_10292	1_4482	100	407	0	0	2	408	111	517	3.97e-280	764
1_10292	1_456	99.0	407	2	1	2	408	111	515	1.12e-274	751
1_10292	1_7373	83.4	163	26	1	119	280	23	185	5.40e-79	241
1_15751	1_10292	100	407	0	0	29	435	2	408	1.41e-281	765
1_17699	1_10292	99.8	408	1	0	8	415	1	408	3.13e-282	766
1_4482	1_10292	100	407	0	0	111	517	2	408	1.76e-280	766
1_456	1_10292	99.0	407	2	1	111	515	2	408	4.93e-275	752
1_7373	1_10292	83.4	163	26	1	23	185	119	280	1.00e-78	240
