1_146	1_544	27.3	289	186	7	35	322	2208	2473	4.63e-26	111
1_15259	1_544	25.6	547	334	13	1956	2472	2044	2547	2.63e-43	175
1_21006	1_544	92.6	121	9	0	1	121	2427	2547	5.76e-68	221
1_22765	1_544	27.2	301	195	7	148	447	2196	2473	1.20e-26	115
1_544	1_146	26.9	327	202	10	2176	2473	4	322	4.43e-27	117
1_544	1_15259	25.5	534	351	13	2044	2547	1956	2472	3.23e-46	184
1_544	1_21006	92.6	121	9	0	2427	2547	1	121	1.21e-66	221
1_544	1_22765	26.9	305	197	7	2193	2473	145	447	3.15e-27	119
1_544	1_6534	31.7	306	185	5	2193	2478	2003	2304	4.20e-38	158
1_544	1_9587	31.4	420	208	9	2198	2546	2075	2485	1.44e-46	186
1_6534	1_544	31.7	306	185	5	2003	2304	2193	2478	2.85e-37	155
1_9587	1_544	31.2	420	209	9	2075	2485	2198	2546	2.41e-46	185
