1_13831	1_21146	100	361	0	0	1	361	59	419	1.06e-273	742
1_21146	1_10012	27.7	314	188	12	87	375	560	859	1.45e-27	115
1_21146	1_10670	28.9	298	188	9	95	380	36	321	7.20e-28	113
1_21146	1_11080	25.0	340	242	7	54	385	111	445	8.58e-25	105
1_21146	1_13831	100	361	0	0	59	419	1	361	2.49e-273	741
1_21146	1_14418	26.8	310	191	11	91	380	133	426	1.45e-26	110
1_21146	1_15309	26.5	302	196	9	94	381	24	313	4.60e-27	110
1_21146	1_17831	28.8	316	194	11	95	395	54	353	4.51e-28	114
1_21146	1_18010	28.2	298	194	10	94	379	57	346	1.05e-28	116
1_21146	1_18475	31.4	303	171	11	95	380	4	286	2.33e-33	126
1_21146	1_19413	27.7	314	188	12	87	375	810	1109	1.58e-27	115
1_21146	1_20728	30.3	300	183	10	93	380	2	287	7.71e-36	133
1_21146	1_21461	29.0	297	190	8	95	379	28	315	1.24e-32	126
1_21146	1_21648	28.9	298	188	9	95	380	16	301	5.39e-28	113
1_21146	1_23898	26.5	302	196	9	94	381	48	337	6.84e-27	110
1_21146	1_3235	30.0	317	189	11	79	379	3	302	3.08e-37	138
1_21146	1_3989	99.8	419	0	1	1	419	1	418	6.44e-315	849
1_21146	1_6329	29.1	302	184	12	93	375	90	380	5.29e-28	114
1_21146	1_729	29.7	317	190	11	79	379	3	302	4.25e-36	135
1_21146	1_7585	26.7	303	196	8	93	381	2	292	2.66e-25	105
1_21146	1_8103	30.0	300	184	10	93	380	2	287	4.00e-35	131
1_21146	1_8207	30.1	226	132	8	79	288	3	218	1.78e-26	106
1_21146	1_9321	26.6	297	191	9	95	380	4	284	3.31e-25	106
1_3989	1_21146	99.8	419	0	1	1	418	1	419	4.52e-315	849
