1_10807	1_15202	35.4	82	52	1	83	164	107	187	1.43e-13	67.4
1_10807	1_17443	100	166	0	0	1	166	1	166	3.20e-109	321
1_10807	1_19001	35.8	81	52	0	85	165	100	180	6.82e-15	70.9
1_10807	1_19886	32.3	62	38	1	109	166	59	120	5.02e-05	42.4
1_10807	1_1990	34.6	81	53	0	85	165	100	180	2.26e-14	69.7
1_10807	1_21186	32.8	67	42	1	92	158	159	222	2.57e-04	40.4
1_10807	1_22421	47.7	109	57	0	61	169	75	183	2.08e-28	109
1_10807	1_23802	31.5	149	97	2	18	162	14	161	8.68e-19	82.4
1_10807	1_4732	29.9	174	113	3	1	166	1	173	1.69e-18	80.9
1_10807	1_4887	29.7	74	36	2	109	166	59	132	3.35e-04	40.0
1_10807	1_5019	40.8	76	45	0	89	164	98	173	2.62e-13	66.6
1_10807	1_6112	29.7	74	36	2	109	166	59	132	3.36e-04	40.0
1_10807	1_6696	32.5	80	54	0	84	163	78	157	8.69e-11	59.3
1_10807	1_6732	37.5	48	30	0	118	165	5	52	3.58e-08	51.6
1_10807	1_6918	35.7	157	74	5	10	166	29	158	5.16e-16	73.6
1_10807	1_6980	33.0	103	58	1	61	163	65	156	3.53e-17	77.8
1_10807	1_7950	49.5	103	52	0	61	163	75	177	7.39e-28	108
1_17443	1_10807	100	166	0	0	1	166	1	166	4.05e-108	320
