1_10676	1_23022	99.3	1846	1	1	1	1846	281	2115	0.0	3454
1_16131	1_23022	98.8	2054	10	2	1	2050	1	2043	0.0	3805
1_17383	1_23022	99.4	2126	1	1	1	2126	1	2115	0.0	3980
1_18415	1_23022	99.1	2126	1	2	1	2119	1	2115	0.0	3957
1_19980	1_23022	98.6	2126	1	2	1	2108	1	2115	0.0	3929
1_20471	1_23022	98.7	2126	1	2	1	2111	1	2115	0.0	3937
1_23022	1_10676	99.3	1846	1	1	281	2115	1	1846	0.0	3453
1_23022	1_16131	98.8	2054	10	2	1	2043	1	2050	0.0	3806
1_23022	1_17383	99.4	2126	1	1	1	2115	1	2126	0.0	3980
1_23022	1_18415	99.1	2126	1	2	1	2115	1	2119	0.0	3959
1_23022	1_19980	98.6	2126	1	2	1	2115	1	2108	0.0	3930
1_23022	1_20471	98.7	2126	1	2	1	2115	1	2111	0.0	3939
1_23022	1_5749	99.4	2036	1	1	1	2025	1	2036	0.0	3804
1_5749	1_23022	99.4	2036	1	1	1	2036	1	2025	0.0	3804
