ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
OG7_0006358_bestRep.tsv cat OG7_0006358_bestRep.tsv
OG7_0006358_bestRep.tsv cat OG7_0006358_bestRep.tsv
./OG7_0006358_bestRep.tsv cat ./OG7_0006358_bestRep.tsv
OG7_0006358_bestRep.tsv cat OG7_0006358_bestRep.tsv
OG7_0006358_bestRep.tsv cat OG7_0006358_bestRep.tsv
OG7_0006358_bestRep.tsv cat OG7_0006358_bestRep.tsv
OG7_0006358_bestRep.tsv cat OG7_0006358_bestRep.tsv
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
apis|A0A8R2ACV9	0.0
apis|A0A8R2A9M4	5.98e-18
apis|A0A8R2D210	7.00e-25
apis|A0A8R2D7W4	8.36e-138
ahos|F4B7J5	2.89e-28
ahos|F4B7U9	5.57e-53
