apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
OG7_0006957_bestRep.tsv cat OG7_0006957_bestRep.tsv
OG7_0006957_bestRep.tsv cat OG7_0006957_bestRep.tsv
./OG7_0006957_bestRep.tsv cat ./OG7_0006957_bestRep.tsv
OG7_0006957_bestRep.tsv cat OG7_0006957_bestRep.tsv
OG7_0006957_bestRep.tsv cat OG7_0006957_bestRep.tsv
OG7_0006957_bestRep.tsv cat OG7_0006957_bestRep.tsv
OG7_0006957_bestRep.tsv cat OG7_0006957_bestRep.tsv
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
apis|A0A8R2H900	4.16e-111
