1_14221	1_18801	100	121	0	0	229	349	1	121	1.18e-80	249
1_18801	1_12388	22.4	357	217	11	3	308	3343	3690	3.35e-22	97.8
1_18801	1_14221	100	121	0	0	1	121	229	349	7.99e-81	249
1_18801	1_15787	22.4	357	217	11	3	308	3351	3698	3.35e-22	97.8
1_18801	1_17531	22.4	357	217	11	3	308	3388	3735	3.35e-22	97.8
1_18801	1_18465	22.4	357	217	11	3	308	3283	3630	3.34e-22	97.8
1_18801	1_18726	22.4	357	217	11	3	308	3343	3690	3.35e-22	97.8
1_18801	1_19404	22.4	357	217	11	3	308	3386	3733	3.35e-22	97.8
1_18801	1_2011	22.4	357	217	11	3	308	3385	3732	3.35e-22	97.8
1_18801	1_20397	22.4	357	217	11	3	308	2953	3300	3.32e-22	97.8
1_18801	1_2265	22.4	357	217	11	3	308	3281	3628	3.34e-22	97.8
1_18801	1_22830	22.4	357	217	11	3	308	2916	3263	3.32e-22	97.8
1_18801	1_2913	22.4	357	217	11	3	308	3345	3692	3.35e-22	97.8
