1_17949	1_1807	91.1	169	15	0	282	450	1	169	5.83e-103	305
1_1807	1_11926	29.8	171	110	4	1	162	588	757	9.46e-20	85.5
1_1807	1_12245	31.0	184	111	4	1	176	541	716	5.84e-21	89.0
1_1807	1_12342	32.7	171	106	5	2	164	315	484	7.54e-19	82.8
1_1807	1_12746	26.9	167	117	2	1	162	61	227	7.12e-16	73.6
1_1807	1_13352	29.2	154	103	4	4	155	384	533	1.24e-15	73.6
1_1807	1_14179	33.1	172	111	3	2	170	80	250	1.07e-27	105
1_1807	1_16525	28.2	163	112	3	1	159	427	588	7.88e-17	77.0
1_1807	1_17022	27.6	170	113	3	1	161	343	511	4.15e-19	83.6
1_1807	1_17903	30.6	160	105	4	1	155	506	664	9.56e-16	73.9
1_1807	1_17949	91.1	169	15	0	1	169	282	450	9.38e-105	308
1_1807	1_18344	35.5	169	101	4	2	165	215	380	1.90e-25	101
1_1807	1_19329	28.6	185	114	6	1	169	71	253	7.90e-18	78.2
1_1807	1_19746	29.1	172	115	3	2	167	359	529	4.18e-19	83.6
1_1807	1_20761	33.9	174	102	6	2	169	207	373	1.16e-21	90.5
1_1807	1_20978	30.1	156	106	2	2	155	196	350	1.74e-16	75.9
1_1807	1_21626	29.2	154	103	4	4	155	141	290	9.80e-16	73.6
1_1807	1_21832	28.1	160	112	2	2	159	166	324	1.52e-19	84.7
1_1807	1_2229	32.8	177	108	5	3	171	226	399	1.47e-17	79.0
1_1807	1_22727	28.2	170	112	3	1	161	570	738	1.75e-19	84.7
1_1807	1_3962	32.8	177	108	5	3	171	161	334	1.21e-17	79.0
1_1807	1_5605	34.0	153	96	4	7	156	182	332	2.14e-18	81.3
1_1807	1_6245	26.5	170	119	4	2	167	66	233	2.88e-17	77.4
1_1807	1_6744	27.4	168	114	4	2	165	441	604	1.26e-15	73.6
1_1807	1_8167	27.6	170	113	3	1	161	570	738	4.40e-19	83.6
