1_15224	1_16963	29.8	530	355	6	18	541	4	522	3.36e-75	250
1_16963	1_15224	29.8	530	355	6	4	522	18	541	1.80e-79	261
1_16963	1_19378	31.2	516	316	6	10	522	40	519	1.08e-82	268
1_16963	1_20568	30.0	523	327	7	1	522	1	485	1.43e-75	247
1_16963	1_21973	31.9	554	336	13	4	531	45	583	2.47e-76	252
1_16963	1_2250	31.9	554	336	13	4	531	55	593	3.09e-76	252
1_19378	1_16963	30.6	539	330	7	34	531	4	539	2.79e-83	269
1_20568	1_16963	30.7	524	322	9	1	485	1	522	2.24e-71	236
1_21973	1_16963	31.7	540	334	11	45	569	4	523	4.77e-69	233
1_2250	1_16963	31.7	540	334	11	55	579	4	523	5.95e-69	233
ahos|F4B5B4	1.55e-23
ahos|F4B664	4.56e-11
apis|A0A8R1WXL9	0.0
apis|A0A8R2FBI2	1.10e-09
apis|A0A8R2H6J7	1.11e-75
apis|A0A8R2A876	1.14e-09
apis|A0A8R2AAN3	1.32e-09
apis|A0A8R2A4P5	1.38e-16
apis|A0A8R2FC50	1.49e-07
apis|A0A8R2A0X7	1.58e-07
apis|A0A8R2A427	1.58e-136
apis|A0A8R2JQQ1	1.60e-16
apis|A0A8R1W0F7	1.69e-05
apis|A0A8R2JQ89	1.76e-07
apis|A0A8R2NM52	1.79e-04
apis|A0A8R1VZ51	1.81e-16
apis|A0A8R1WZ04	1.87e-05
apis|A0A8R2FB74	2.07e-04
apis|A0A8R2NNV4	2.08e-16
apis|A0A8R2F9X9	2.33e-06
apis|A0A8R1VYZ0	2.37e-53
apis|A0A8R2F9N7	2.46e-07
apis|A0A8R2D520	2.65e-07
apis|A0A8R2F9C2	2.68e-07
apis|A0A8R2JQP2	2.69e-07
apis|A0A8R2F9Z4	2.77e-07
apis|A0A8R1W3G5	2.90e-56
apis|A0A8R2JRB9	2.96e-07
apis|A0A8R1W2G8	3.06e-12
apis|A0A8R1VYR1	3.10e-08
apis|A0A8R2FB29	3.32e-06
apis|A0A8R2JL12	3.44e-11
apis|A0A8R1W1G3	4.03e-09
apis|A0A8R2AF98	4.36e-10
apis|A0A8R1VZ27	4.42e-17
apis|A0A8R2JTT1	4.45e-54
apis|A0A8R1W1Y0	5.18e-84
apis|A0A8R1W1F4	5.76e-84
apis|A0A8R2A2D7	6.42e-06
apis|A0A8R2D6Y6	6.68e-84
apis|A0A8R2NMY3	8.44e-13
apis|A0A8R1W1B5	9.31e-07
apis|A0A8R2JQ73	9.40e-08
apis|A0A8R1WXL9	0.0
apis|A0A8R2FBI2	1.10e-09
apis|A0A8R2H6J7	1.11e-75
apis|A0A8R2A876	1.14e-09
apis|A0A8R2AAN3	1.32e-09
apis|A0A8R2A4P5	1.38e-16
apis|A0A8R2FC50	1.49e-07
apis|A0A8R2A0X7	1.58e-07
apis|A0A8R2A427	1.58e-136
apis|A0A8R2JQQ1	1.60e-16
apis|A0A8R1W0F7	1.69e-05
apis|A0A8R2JQ89	1.76e-07
apis|A0A8R2NM52	1.79e-04
apis|A0A8R1VZ51	1.81e-16
apis|A0A8R1WZ04	1.87e-05
apis|A0A8R2FB74	2.07e-04
apis|A0A8R2NNV4	2.08e-16
apis|A0A8R2F9X9	2.33e-06
apis|A0A8R1VYZ0	2.37e-53
apis|A0A8R2F9N7	2.46e-07
apis|A0A8R2D520	2.65e-07
apis|A0A8R2F9C2	2.68e-07
apis|A0A8R2JQP2	2.69e-07
apis|A0A8R2F9Z4	2.77e-07
apis|A0A8R1W3G5	2.90e-56
apis|A0A8R2JRB9	2.96e-07
apis|A0A8R1W2G8	3.06e-12
apis|A0A8R1VYR1	3.10e-08
apis|A0A8R2FB29	3.32e-06
apis|A0A8R2JL12	3.44e-11
apis|A0A8R1W1G3	4.03e-09
apis|A0A8R2AF98	4.36e-10
apis|A0A8R1VZ27	4.42e-17
apis|A0A8R2JTT1	4.45e-54
apis|A0A8R1W1Y0	5.18e-84
apis|A0A8R1W1F4	5.76e-84
apis|A0A8R2A2D7	6.42e-06
apis|A0A8R2D6Y6	6.68e-84
apis|A0A8R2NMY3	8.44e-13
apis|A0A8R1W1B5	9.31e-07
apis|A0A8R2JQ73	9.40e-08
ahos|F4B5B4	1.55e-23
ahos|F4B664	4.56e-11
OG7_0000719_bestRep.tsv cat OG7_0000719_bestRep.tsv
OG7_0000719_bestRep.tsv cat OG7_0000719_bestRep.tsv
./OG7_0000719_bestRep.tsv cat ./OG7_0000719_bestRep.tsv
OG7_0000719_bestRep.tsv cat OG7_0000719_bestRep.tsv
OG7_0000719_bestRep.tsv cat OG7_0000719_bestRep.tsv
OG7_0000719_bestRep.tsv cat OG7_0000719_bestRep.tsv
OG7_0000719_bestRep.tsv cat OG7_0000719_bestRep.tsv
ahos|F4B5B4	1.55e-23
ahos|F4B664	4.56e-11
apis|A0A8R1WXL9	0.0
apis|A0A8R2FBI2	1.10e-09
apis|A0A8R2H6J7	1.11e-75
apis|A0A8R2A876	1.14e-09
apis|A0A8R2AAN3	1.32e-09
apis|A0A8R2A4P5	1.38e-16
apis|A0A8R2FC50	1.49e-07
apis|A0A8R2A0X7	1.58e-07
apis|A0A8R2A427	1.58e-136
apis|A0A8R2JQQ1	1.60e-16
apis|A0A8R1W0F7	1.69e-05
apis|A0A8R2JQ89	1.76e-07
apis|A0A8R2NM52	1.79e-04
apis|A0A8R1VZ51	1.81e-16
apis|A0A8R1WZ04	1.87e-05
apis|A0A8R2FB74	2.07e-04
apis|A0A8R2NNV4	2.08e-16
apis|A0A8R2F9X9	2.33e-06
apis|A0A8R1VYZ0	2.37e-53
apis|A0A8R2F9N7	2.46e-07
apis|A0A8R2D520	2.65e-07
apis|A0A8R2F9C2	2.68e-07
apis|A0A8R2JQP2	2.69e-07
apis|A0A8R2F9Z4	2.77e-07
apis|A0A8R1W3G5	2.90e-56
apis|A0A8R2JRB9	2.96e-07
apis|A0A8R1W2G8	3.06e-12
apis|A0A8R1VYR1	3.10e-08
apis|A0A8R2FB29	3.32e-06
apis|A0A8R2JL12	3.44e-11
apis|A0A8R1W1G3	4.03e-09
apis|A0A8R2AF98	4.36e-10
apis|A0A8R1VZ27	4.42e-17
apis|A0A8R2JTT1	4.45e-54
apis|A0A8R1W1Y0	5.18e-84
