1_16645	1_5828	87.7	432	53	0	3	434	2	433	1.06e-225	625
1_19918	1_5828	86.8	432	57	0	3	434	2	433	5.27e-233	643
1_20421	1_5828	72.4	438	114	3	1	436	1	433	2.82e-200	560
1_20993	1_5828	76.4	433	102	0	1	433	1	433	2.73e-215	598
1_5828	1_10822	30.4	138	72	6	73	206	153	270	1.16e-05	47.0
1_5828	1_16645	87.7	432	53	0	2	433	3	434	4.47e-227	628
1_5828	1_19918	86.8	432	57	0	2	433	3	434	1.10e-234	647
1_5828	1_20421	72.4	438	114	3	1	433	1	436	1.12e-199	559
1_5828	1_20993	76.4	433	102	0	1	433	1	433	6.72e-216	600
1_5828	1_7878	72.7	455	102	1	1	433	1	455	1.55e-210	587
1_7878	1_5828	72.7	455	102	1	1	455	1	433	9.35e-210	585
