apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
OG7_0007203_bestRep.tsv cat OG7_0007203_bestRep.tsv
OG7_0007203_bestRep.tsv cat OG7_0007203_bestRep.tsv
./OG7_0007203_bestRep.tsv cat ./OG7_0007203_bestRep.tsv
OG7_0007203_bestRep.tsv cat OG7_0007203_bestRep.tsv
OG7_0007203_bestRep.tsv cat OG7_0007203_bestRep.tsv
OG7_0007203_bestRep.tsv cat OG7_0007203_bestRep.tsv
OG7_0007203_bestRep.tsv cat OG7_0007203_bestRep.tsv
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
apis|A0A8R1W5T4	0.0
apis|A0A8R1W0B2	1.17e-28
apis|A0A8R2B2X0	1.30e-62
apis|A0A8R1W4H2	1.37e-30
apis|A0A8R2HA05	1.37e-40
apis|A0A8R1W512	1.40e-109
apis|A0A8R2H3T8	1.42e-45
apis|A0A8R1W3G3	1.56e-43
apis|A0A8R2A347	1.87e-30
apis|A0A8R2A5L0	2.12e-45
apis|A0A8R2A467	2.15e-41
apis|A0A8R2B955	2.19e-27
apis|A0A8R1W4Y3	2.26e-61
apis|A0A8R2A1Z7	2.33e-47
apis|A0A8R1W566	2.35e-48
apis|A0A8R2D319	2.71e-50
apis|A0A8R1W261	2.85e-78
apis|A0A8R2A9R7	4.32e-71
apis|A0A8R2AC01	5.02e-51
apis|A0A8R2B844	5.12e-51
apis|A0A8R2A1L3	6.20e-47
apis|A0A8R1W1D7	6.22e-43
apis|A0A8R2A6N0	6.49e-45
apis|A0A8R2JV90	6.65e-46
apis|A0A8R1W440	7.53e-46
apis|A0A8R1VYP7	9.17e-60
apis|A0A8R1W2C0	9.78e-44
