ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
OG7_0004598_bestRep.tsv cat OG7_0004598_bestRep.tsv
OG7_0004598_bestRep.tsv cat OG7_0004598_bestRep.tsv
./OG7_0004598_bestRep.tsv cat ./OG7_0004598_bestRep.tsv
OG7_0004598_bestRep.tsv cat OG7_0004598_bestRep.tsv
OG7_0004598_bestRep.tsv cat OG7_0004598_bestRep.tsv
OG7_0004598_bestRep.tsv cat OG7_0004598_bestRep.tsv
OG7_0004598_bestRep.tsv cat OG7_0004598_bestRep.tsv
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
ahos|F4B7W9	5.92e-160
