1_1215	1_21281	100	2102	0	0	1	2102	1	2102	0.0	4033
1_13426	1_21281	97.8	2102	0	1	1	2056	1	2102	0.0	3926
1_16426	1_21281	100	2090	0	0	1	2090	1	2090	0.0	4008
1_16823	1_21281	99.5	2102	0	1	1	2091	1	2102	0.0	4006
1_1799	1_21281	100	2102	0	0	1	2102	1	2102	0.0	4033
1_18505	1_21281	36.9	65	39	1	10	74	960	1022	1.45e-07	50.8
1_21281	1_1215	100	2102	0	0	1	2102	1	2102	0.0	4034
1_21281	1_13426	97.8	2102	0	1	1	2102	1	2056	0.0	3926
1_21281	1_16426	100	2090	0	0	1	2090	1	2090	0.0	4010
1_21281	1_16823	99.5	2102	0	1	1	2102	1	2091	0.0	4006
1_21281	1_1799	100	2102	0	0	1	2102	1	2102	0.0	4034
