1_11850	1_12615	54.2	59	27	0	7	65	25	83	1.56e-14	68.6
1_11850	1_15919	98.0	98	2	0	1	98	1	98	3.29e-64	190
1_11850	1_1661	96.0	125	5	0	1	125	1	125	2.08e-77	234
1_11850	1_17642	96.0	125	5	0	1	125	1	125	6.96e-75	234
1_11850	1_1830	94.8	96	5	0	30	125	40	135	1.03e-55	174
1_11850	1_18571	96.0	125	5	0	1	125	1	125	2.01e-79	234
1_15919	1_11850	98.0	98	2	0	1	98	1	98	8.16e-64	189
1_1661	1_11850	96.0	125	5	0	1	125	1	125	1.37e-76	233
1_17642	1_11850	96.0	125	5	0	1	125	1	125	7.28e-74	233
1_1830	1_11850	94.8	96	5	0	40	135	30	125	3.06e-55	174
1_18571	1_11850	96.0	125	5	0	1	125	1	125	8.36e-79	233
