1_11726	1_12824	98.0	1016	10	2	1	1015	1	1007	0.0	1894
1_12824	1_11726	99.5	1000	4	1	1	1000	1	999	0.0	1895
1_12824	1_13728	95.4	1000	4	1	1	1000	1	958	0.0	1786
1_12824	1_17780	99.3	1180	0	1	1	1172	1	1180	0.0	2125
1_12824	1_21814	99.6	1000	4	0	1	1000	1	1000	0.0	1901
1_12824	1_22261	39.1	69	30	5	507	571	221	281	1.05e-05	49.3
1_13728	1_12824	94.0	1016	10	2	1	974	1	1007	0.0	1786
1_17780	1_12824	99.3	1180	0	1	1	1180	1	1172	0.0	2124
1_21814	1_12824	98.1	1016	10	1	1	1016	1	1007	0.0	1900
1_22261	1_12824	33.0	103	39	4	231	303	634	736	1.68e-06	50.4
