1_11083	1_4267	64.5	62	22	0	1	62	1	62	3.06e-18	82.0
1_11317	1_4267	42.0	112	50	6	1	97	1	112	9.04e-14	65.5
1_11532	1_4267	30.8	302	175	10	1	288	1	282	1.18e-27	108
1_13229	1_4267	43.7	286	156	4	1	281	1	286	4.36e-70	222
1_17648	1_4267	28.4	264	149	9	5	246	4	249	2.61e-17	82.0
1_18398	1_4267	43.6	287	157	4	1	282	1	287	3.73e-71	227
1_19133	1_4267	64.5	62	22	0	1	62	1	62	8.25e-18	82.0
1_4267	1_11083	64.5	62	22	0	1	62	1	62	3.68e-18	82.0
1_4267	1_11317	42.1	121	54	7	1	120	1	106	2.36e-13	65.5
1_4267	1_11532	30.8	302	175	10	1	282	1	288	5.87e-31	117
1_4267	1_13229	43.7	286	156	4	1	286	1	281	1.70e-70	223
1_4267	1_17648	27.4	263	151	8	5	249	6	246	3.81e-16	78.2
1_4267	1_18398	43.6	287	157	4	1	287	1	282	9.97e-71	225
1_4267	1_19133	64.5	62	22	0	1	62	1	62	8.09e-18	82.0
1_4267	1_7422	28.0	264	157	8	5	249	6	255	4.86e-17	81.3
1_4267	1_8048	26.9	271	150	11	5	240	6	263	7.13e-14	71.6
1_4267	1_9617	31.8	289	168	10	1	282	1	267	1.03e-30	116
1_7422	1_4267	27.9	265	158	8	5	255	4	249	1.50e-18	86.7
1_8048	1_4267	27.0	267	155	10	6	263	5	240	2.15e-13	70.9
1_9617	1_4267	31.7	290	167	10	1	267	1	282	1.02e-27	108
