1_11412	1_1210	52.1	374	175	2	248	619	1	372	4.54e-137	404
1_1210	1_10487	31.0	368	234	5	16	372	311	669	3.40e-57	197
1_1210	1_10723	42.6	235	129	2	20	254	246	474	5.09e-57	193
1_1210	1_11412	52.1	374	175	2	1	372	248	619	2.73e-137	404
1_1210	1_12467	43.1	357	193	3	20	372	246	596	2.36e-92	288
1_1210	1_12754	31.2	356	241	4	19	371	318	672	1.87e-60	206
1_1210	1_12852	35.7	359	223	6	19	371	293	649	2.02e-69	229
1_1210	1_13091	42.6	338	176	5	22	352	314	640	8.04e-87	276
1_1210	1_13323	42.3	371	206	3	5	372	197	562	2.47e-91	285
1_1210	1_13900	39.3	364	205	4	1	352	279	638	3.37e-84	269
1_1210	1_16568	32.2	335	225	2	19	352	304	637	8.15e-57	196
1_1210	1_17347	52.1	374	175	2	1	372	258	629	3.68e-137	404
1_1210	1_19282	46.4	338	174	4	16	353	298	628	1.48e-91	288
1_1210	1_20206	42.3	371	206	3	5	372	256	621	1.07e-90	285
1_1210	1_20635	52.4	368	171	3	1	366	36	401	9.77e-132	383
1_1210	1_4382	53.7	374	171	1	1	374	247	618	2.49e-138	407
1_1210	1_4519	44.7	295	157	2	20	314	246	534	8.25e-77	246
1_1210	1_6375	41.4	348	193	5	29	371	344	685	1.19e-85	273
1_1210	1_8657	41.8	342	177	3	29	352	322	659	4.38e-87	277
1_1210	1_8907	52.7	374	173	3	1	372	248	619	3.42e-130	386
1_1210	1_9083	43.9	371	201	4	5	372	244	610	8.55e-94	292
1_1210	1_9867	97.3	372	10	0	1	372	1	372	6.69e-277	749
1_12735	1_1210	43.1	65	37	0	1	65	288	352	8.05e-15	67.0
1_13091	1_1210	41.8	347	184	5	305	640	13	352	2.18e-85	273
1_13323	1_1210	42.0	374	209	3	194	562	2	372	5.81e-90	281
1_17347	1_1210	52.1	374	175	2	258	629	1	372	6.20e-137	404
1_20635	1_1210	52.4	368	171	3	36	401	1	366	1.09e-131	383
1_4382	1_1210	53.7	374	171	1	247	618	1	374	1.03e-138	409
1_8657	1_1210	41.8	342	177	3	322	659	29	352	1.71e-85	273
1_8907	1_1210	52.7	374	173	3	248	619	1	372	5.69e-130	386
1_9867	1_1210	97.3	372	10	0	1	372	1	372	2.73e-276	748
