1_13358	1_22222	42.9	548	213	9	16	464	37	583	1.12e-142	421
1_22222	1_10116	34.1	182	110	6	86	265	533	706	4.15e-17	85.1
1_22222	1_12663	21.0	518	200	10	90	584	158	489	1.36e-21	99.0
1_22222	1_12792	26.7	187	115	4	398	582	404	570	4.62e-15	78.2
1_22222	1_13358	43.9	526	192	9	62	583	38	464	1.85e-137	407
1_22222	1_1421	26.7	187	115	4	398	582	253	419	2.95e-15	78.2
1_22222	1_16113	26.7	187	115	4	398	582	186	352	1.95e-15	78.2
1_22222	1_1649	29.6	159	102	3	85	241	160	310	4.97e-14	75.5
1_22222	1_16715	23.6	521	193	11	81	584	191	523	1.51e-23	104
1_22222	1_18456	26.7	187	115	4	398	582	283	449	3.35e-15	78.2
1_22222	1_18728	34.1	182	110	6	86	265	533	706	4.17e-17	85.1
1_22222	1_18940	21.0	518	200	10	90	584	158	489	9.47e-22	99.0
1_22222	1_1933	26.7	187	115	4	398	582	187	353	1.96e-15	78.2
1_22222	1_2982	26.7	187	115	4	398	582	404	570	4.62e-15	78.2
1_22222	1_4396	26.7	187	115	4	398	582	235	401	2.69e-15	78.2
1_22222	1_4458	21.0	518	200	10	90	584	62	393	1.06e-21	99.0
1_22222	1_6915	26.7	187	115	4	398	582	405	571	4.63e-15	78.2
1_22222	1_7858	43.9	526	192	9	62	583	107	533	1.69e-136	407
1_22222	1_9543	26.7	187	115	4	398	582	284	450	3.37e-15	78.2
1_7858	1_22222	43.4	532	204	8	98	533	53	583	4.82e-141	419
