1_11750	1_14526	94.1	85	5	0	56	140	86	170	3.64e-49	162
1_14526	1_10063	72.0	82	14	2	86	165	48	122	1.52e-30	112
1_14526	1_10095	68.3	82	14	1	86	167	72	141	8.32e-29	110
1_14526	1_11750	64.7	170	30	1	1	170	1	140	1.62e-50	166
1_14526	1_13632	72.6	95	16	2	86	170	48	142	5.26e-38	132
1_14526	1_14129	75.9	79	12	1	87	165	49	120	1.98e-33	120
1_14526	1_14360	68.1	91	22	2	87	170	35	125	4.40e-31	116
1_14526	1_17939	76.1	88	18	2	86	170	52	139	6.40e-37	129
1_14526	1_19769	68.1	91	22	2	87	170	39	129	4.40e-31	116
1_14526	1_20300	94.1	85	5	0	86	170	55	139	7.81e-50	164
1_14526	1_2165	64.7	170	29	1	1	170	1	139	1.97e-50	166
1_14526	1_22994	72.0	82	14	2	86	165	48	122	1.28e-30	112
1_14526	1_23853	72.0	82	14	2	86	165	48	122	1.52e-30	112
1_14526	1_2500	74.7	79	16	2	87	162	188	265	3.07e-30	115
1_14526	1_2716	69.4	85	14	1	86	170	107	179	2.95e-30	113
1_14526	1_4431	74.7	79	16	2	87	162	49	126	1.04e-31	115
1_14526	1_4896	69.1	94	18	3	87	170	59	151	3.43e-34	122
1_14526	1_543	67.4	86	21	2	87	165	39	124	1.79e-28	109
1_14526	1_5483	72.0	82	14	2	86	165	48	122	1.52e-30	112
1_14526	1_5796	72.0	82	14	2	86	165	48	122	1.52e-30	112
1_14526	1_6367	69.5	82	13	1	86	167	53	122	1.04e-29	111
1_14526	1_7473	69.4	85	14	1	86	170	107	179	2.95e-30	113
1_14526	1_7828	69.1	81	15	2	87	166	41	112	6.63e-29	108
1_14526	1_8417	70.7	82	15	2	86	165	48	122	8.24e-30	110
1_14526	1_8959	73.5	83	17	3	87	169	164	241	1.19e-28	111
1_20300	1_14526	94.1	85	5	0	55	139	86	170	2.18e-49	163
1_2165	1_14526	94.1	85	5	0	55	139	86	170	2.18e-49	163
1_8959	1_14526	73.5	83	17	3	164	241	87	169	8.27e-29	112
