0_1130	0_1282	23.5	567	342	23	5	529	3	519	6.10e-16	76.3
0_1282	0_1130	23.6	567	341	23	3	519	5	529	8.82e-19	85.1
0_1282	0_169	24.2	566	350	18	1	519	1	534	7.04e-23	97.8
0_1282	0_1822	62.4	516	183	3	5	519	7	512	5.07e-222	619
0_1282	0_672	25.6	535	327	15	6	519	3	487	5.17e-29	115
0_1282	0_952	45.6	518	263	9	6	519	3	505	9.56e-142	414
0_169	0_1282	24.3	563	353	18	1	534	1	519	2.87e-18	83.6
0_1822	0_1282	62.4	516	183	3	7	512	5	519	9.25e-225	625
0_672	0_1282	25.6	535	327	16	3	487	6	519	9.43e-23	97.1
0_952	0_1282	44.9	517	268	8	3	505	6	519	6.58e-142	414
