1_10155	1_14813	47.4	213	104	2	14	226	116	320	6.11e-61	194
1_14813	1_10155	47.4	213	104	2	116	320	14	226	1.13e-60	194
1_14813	1_21135	99.7	320	1	0	1	320	1	320	3.54e-218	606
1_14813	1_23565	100	272	0	0	49	320	1	272	5.44e-187	525
1_21135	1_14813	99.7	320	1	0	1	320	1	320	4.23e-218	606
1_23565	1_14813	100	272	0	0	1	272	49	320	8.43e-187	525
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
OG7_0000636_bestRep.tsv cat OG7_0000636_bestRep.tsv
OG7_0000636_bestRep.tsv cat OG7_0000636_bestRep.tsv
./OG7_0000636_bestRep.tsv cat ./OG7_0000636_bestRep.tsv
OG7_0000636_bestRep.tsv cat OG7_0000636_bestRep.tsv
OG7_0000636_bestRep.tsv cat OG7_0000636_bestRep.tsv
OG7_0000636_bestRep.tsv cat OG7_0000636_bestRep.tsv
OG7_0000636_bestRep.tsv cat OG7_0000636_bestRep.tsv
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
apis|A0A8R1XEH2	1.51e-239
apis|A0A8R2H858	1.98e-193
apis|C4WTJ8	2.15e-62
apis|A0A8R1XEI5	4.44e-228
