1_10123	1_6852	31.8	110	73	1	1	108	520	629	6.06e-16	72.4
1_10414	1_6852	32.5	591	296	11	2	506	66	639	5.71e-90	288
1_10626	1_6852	35.2	637	389	10	7	632	21	644	2.12e-114	356
1_10662	1_6852	34.4	611	379	9	17	617	31	629	1.89e-110	345
1_16915	1_6852	30.8	636	385	14	1	597	10	629	5.33e-86	281
1_17530	1_6852	24.2	537	319	15	93	575	101	603	7.65e-28	119
1_20021	1_6852	35.0	220	132	6	1	217	414	625	3.27e-29	114
1_20849	1_6852	34.6	615	360	14	20	609	32	629	6.89e-99	315
1_21583	1_6852	35.5	623	376	9	10	619	22	631	2.70e-116	360
1_2163	1_6852	35.0	408	249	7	20	423	32	427	2.43e-65	220
1_21807	1_6852	35.8	611	367	10	19	616	31	629	6.86e-119	367
1_22630	1_6852	27.8	611	379	12	69	660	73	640	4.23e-64	223
1_23502	1_6852	32.6	611	392	9	19	619	29	629	1.06e-101	323
1_3142	1_6852	34.4	614	376	12	27	630	33	629	1.50e-96	310
1_6852	1_10123	31.8	110	73	1	520	629	1	108	6.73e-16	74.3
1_6852	1_10414	33.1	590	294	12	66	639	2	506	1.80e-95	303
1_6852	1_10626	35.2	637	389	10	21	644	7	632	1.98e-111	348
1_6852	1_10662	34.4	614	375	10	31	629	17	617	6.83e-107	336
1_6852	1_16915	30.9	637	375	16	14	629	5	597	3.29e-83	273
1_6852	1_17530	25.5	478	287	14	101	549	93	530	3.89e-29	123
1_6852	1_20021	34.8	224	135	6	414	629	1	221	5.52e-30	118
1_6852	1_20849	34.4	613	364	13	32	629	20	609	5.07e-99	315
1_6852	1_21583	35.9	612	366	9	31	629	19	617	1.42e-112	351
1_6852	1_2163	34.8	405	252	6	32	426	20	422	2.74e-63	215
1_6852	1_21807	35.8	614	363	12	31	629	19	616	2.34e-116	361
1_6852	1_22630	27.6	620	382	12	64	640	65	660	6.02e-66	228
1_6852	1_23502	32.2	634	400	10	6	629	6	619	8.83e-100	318
1_6852	1_3142	33.6	637	394	13	22	641	18	642	2.09e-96	309
