1_12125	1_20573	65.7	108	37	0	10	117	1	108	6.95e-48	150
1_17255	1_20573	68.3	142	45	0	64	205	2	143	1.67e-68	212
1_20213	1_20573	96.1	77	3	0	1	77	68	144	5.89e-52	161
1_20573	1_10222	69.0	142	44	0	2	143	356	497	2.11e-64	207
1_20573	1_12125	65.7	108	37	0	1	108	10	117	1.15e-47	150
1_20573	1_12608	50.7	144	69	1	1	144	321	462	1.14e-39	139
1_20573	1_13769	61.8	144	55	0	1	144	261	404	2.22e-59	192
1_20573	1_15519	49.3	144	71	1	1	144	619	760	1.19e-37	135
1_20573	1_16425	47.6	143	57	1	1	143	436	560	2.01e-34	125
1_20573	1_17255	68.3	142	45	0	2	143	64	205	1.69e-66	206
1_20573	1_198	68.3	142	45	0	2	143	1011	1152	2.87e-62	206
1_20573	1_20213	96.1	77	3	0	68	144	1	77	1.27e-51	160
1_20573	1_20339	58.7	143	59	0	1	143	223	365	3.22e-50	167
1_20573	1_20487	55.6	162	53	1	1	143	212	373	5.38e-55	179
1_20573	1_20723	69.0	142	44	0	2	143	917	1058	4.32e-63	208
1_20573	1_21390	61.8	144	55	0	1	144	281	424	3.16e-59	192
1_20573	1_22495	68.3	142	45	0	2	143	1096	1237	2.90e-62	206
1_20573	1_23375	59.4	143	58	0	1	143	1	143	2.09e-59	182
1_20573	1_23548	98.6	145	2	0	1	145	148	292	6.75e-100	294
1_20573	1_23805	59.4	143	58	0	1	143	26	168	7.09e-53	169
1_20573	1_24025	59.6	104	42	0	1	104	77	180	1.89e-39	131
1_20573	1_340	60.4	144	57	0	1	144	1	144	1.05e-59	185
1_20573	1_6339	61.5	143	55	0	1	143	26	168	3.77e-63	191
1_20573	1_6389	64.9	77	27	0	68	144	1	77	2.41e-33	115
1_20573	1_695	62.9	143	53	0	1	143	212	354	1.34e-59	191
1_20573	1_7420	61.8	144	55	0	1	144	1	144	4.76e-62	192
1_20573	1_9387	66.2	77	26	0	68	144	1	77	9.60e-33	115
1_23375	1_20573	59.4	143	58	0	1	143	1	143	7.69e-59	181
1_23548	1_20573	98.6	145	2	0	148	292	1	145	7.68e-100	295
1_23805	1_20573	59.4	143	58	0	26	168	1	143	1.76e-54	174
1_340	1_20573	60.4	144	57	0	1	144	1	144	6.48e-60	186
1_6339	1_20573	61.5	143	55	0	26	168	1	143	1.42e-64	195
1_7420	1_20573	61.8	144	55	0	1	144	1	144	1.88e-61	191
