apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
OG7_0004719_bestRep.tsv cat OG7_0004719_bestRep.tsv
OG7_0004719_bestRep.tsv cat OG7_0004719_bestRep.tsv
./OG7_0004719_bestRep.tsv cat ./OG7_0004719_bestRep.tsv
OG7_0004719_bestRep.tsv cat OG7_0004719_bestRep.tsv
OG7_0004719_bestRep.tsv cat OG7_0004719_bestRep.tsv
OG7_0004719_bestRep.tsv cat OG7_0004719_bestRep.tsv
OG7_0004719_bestRep.tsv cat OG7_0004719_bestRep.tsv
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
apis|A0A8R2A2M5	2.11e-09
ahos|F4B4N7	0.0
ahos|F4B7W6	1.18e-15
