1_1055	1_19226	29.4	548	331	16	428	950	295	811	1.25e-63	230
1_11095	1_19226	26.4	451	273	13	298	729	396	806	1.34e-38	153
1_11968	1_19226	29.4	548	331	16	426	948	295	811	1.23e-63	230
1_12070	1_19226	30.4	543	316	17	428	934	295	811	2.24e-66	238
1_13291	1_19226	31.0	616	344	19	33	608	237	811	1.23e-78	265
1_134	1_19226	35.8	176	106	5	73	246	620	790	1.22e-25	105
1_14715	1_19226	34.8	587	292	13	33	559	257	812	6.06e-108	341
1_15012	1_19226	35.8	176	106	5	25	198	620	790	3.22e-26	105
1_16590	1_19226	35.8	176	106	5	9	182	620	790	1.98e-26	105
1_18871	1_19226	29.4	548	331	16	361	883	295	811	6.08e-64	230
1_19011	1_19226	29.8	544	324	17	428	940	295	811	2.09e-63	229
1_19226	1_1055	29.4	548	331	16	295	811	428	950	1.80e-59	218
1_19226	1_11095	27.1	451	270	15	396	806	298	729	1.47e-36	147
1_19226	1_11968	29.4	548	331	16	295	811	426	948	1.78e-59	218
1_19226	1_12070	30.4	543	316	17	295	811	428	934	1.99e-62	226
1_19226	1_13291	31.1	614	346	19	237	811	33	608	1.17e-76	260
1_19226	1_134	35.8	176	106	5	620	790	73	246	7.98e-24	101
1_19226	1_14715	34.8	583	297	13	257	812	33	559	5.10e-106	337
1_19226	1_15012	35.8	176	106	5	620	790	25	198	2.66e-24	101
1_19226	1_16590	35.8	176	106	5	620	790	9	182	1.78e-24	101
1_19226	1_18871	29.4	548	331	16	295	811	361	883	1.04e-59	218
1_19226	1_19011	29.8	544	324	17	295	811	428	940	1.24e-59	218
1_19226	1_21506	30.2	540	323	16	295	811	428	936	5.05e-62	225
1_19226	1_22224	29.4	548	331	16	295	811	403	925	1.49e-59	218
1_19226	1_23487	34.4	619	311	16	257	812	33	619	1.46e-104	335
1_19226	1_319	29.6	551	324	17	295	811	428	948	7.18e-60	219
1_19226	1_4113	35.0	608	311	15	257	812	33	608	6.49e-108	343
1_19226	1_4877	29.6	550	324	16	295	811	428	947	1.87e-61	224
1_19226	1_4945	29.8	544	322	17	295	811	428	938	4.92e-60	219
1_19226	1_5105	30.4	542	316	16	295	811	428	933	4.98e-64	231
1_19226	1_5190	25.9	495	277	15	379	807	371	841	1.45e-40	160
1_19226	1_6372	100	805	0	0	11	815	211	1015	0.0	1557
1_19226	1_7013	29.4	547	331	15	295	811	428	949	4.73e-61	223
1_19226	1_7236	100	805	0	0	11	815	83	887	0.0	1557
1_19226	1_9281	27.4	467	277	15	379	807	371	813	3.99e-44	171
1_21506	1_19226	30.2	540	323	16	428	936	295	811	5.80e-66	237
1_22224	1_19226	29.4	548	331	16	403	925	295	811	9.71e-64	230
1_23487	1_19226	34.4	620	310	16	33	619	257	812	1.73e-108	345
1_319	1_19226	29.6	551	324	17	428	948	295	811	4.89e-64	231
1_4113	1_19226	35.0	609	310	15	33	608	257	812	7.40e-112	353
1_4877	1_19226	29.6	550	324	16	428	947	295	811	6.53e-66	237
1_4945	1_19226	29.8	544	322	17	428	938	295	811	3.25e-64	232
1_5105	1_19226	30.4	542	316	16	428	933	295	811	2.88e-68	243
1_5190	1_19226	25.8	493	280	14	371	841	379	807	2.70e-41	162
1_6372	1_19226	100	805	0	0	211	1015	11	815	0.0	1556
1_7013	1_19226	29.4	547	331	15	428	949	295	811	1.68e-65	236
1_7236	1_19226	100	805	0	0	83	887	11	815	0.0	1556
1_9281	1_19226	27.3	465	280	14	371	813	379	807	2.92e-45	174
