apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
OG7_0007752_bestRep.tsv cat OG7_0007752_bestRep.tsv
OG7_0007752_bestRep.tsv cat OG7_0007752_bestRep.tsv
./OG7_0007752_bestRep.tsv cat ./OG7_0007752_bestRep.tsv
OG7_0007752_bestRep.tsv cat OG7_0007752_bestRep.tsv
OG7_0007752_bestRep.tsv cat OG7_0007752_bestRep.tsv
OG7_0007752_bestRep.tsv cat OG7_0007752_bestRep.tsv
OG7_0007752_bestRep.tsv cat OG7_0007752_bestRep.tsv
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
ahos|F4B3L4	3.10e-34
apis|A0A8R1ZZ94	3.53e-208
